#CODE;RUSSIAN;;;;;;;;;;;;;x
tp_monastery_desc;[Root.Holder.GetHouseOfWorship] служит как [Root.Holder.GetSpiritual] центр местного [Root.Holder.GetCommunity].;;;;;;;;;;;;;x
tp_barracks_1;Казармы [Root.Holder.GetMilitiaTypeCap];;;;;;;;;;;;;x
tp_barracks_2;Казармы [Root.Holder.GetMilitiaTypeCap];;;;;;;;;;;;;x
tp_barracks_3;Казармы [Root.Holder.GetMilitiaTypeCap];;;;;;;;;;;;;x
tp_barracks_4;Казармы [Root.Holder.GetMilitiaTypeCap];;;;;;;;;;;;;x
tp_barracks_5;Казармы [Root.Holder.GetMilitiaTypeCap];;;;;;;;;;;;;x
tp_barracks_6;Казармы [Root.Holder.GetMilitiaTypeCap];;;;;;;;;;;;;x
tp_barracks_1_desc;В час нужды, [Root.Holder.GetPeasantsType] призываются в [Root.Holder.GetHouseOfWorship] ополчение и размещаются в этом сооружении.;;;;;;;;;;;;;x
tp_elite_barracks_1_desc;Это набожные воины принесли клятву защищать этот [Root.Holder.GetHouseOfWorship] ценой своих жизней.;;;;;;;;;;;;;x
tp_town_desc;Это поселение набожных [Root.Holder.GetPeasantsType] создано вокруг [Root.Holder.GetHouseOfWorship].;;;;;;;;;;;;;x
tp_shipyard_1;[Root.Holder.GetHouseOfWorshipCap] верфь;;;;;;;;;;;;;x
tp_shipyard_2;[Root.Holder.GetHouseOfWorshipCap] верфь;;;;;;;;;;;;;x
tp_shipyard_3;[Root.Holder.GetHouseOfWorshipCap] верфь;;;;;;;;;;;;;x
tp_shipyard_4;[Root.Holder.GetHouseOfWorshipCap] верфь;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
tr_banana_plantation_1;Малая банановая плантация;;;;;;;;;;;;;x
tr_banana_plantation_2;Банановая плантация;;;;;;;;;;;;;x
tr_banana_plantation_3;Большая банановая плантация;;;;;;;;;;;;;x
tr_banana_plantation_1_desc;Малое поле, на котором выращивают бананы.;;;;;;;;;;;;;x
tr_banana_plantation_2_desc;Возделанные плантации, на котором можно выращивать большее количество бананов.;;;;;;;;;;;;;x
tr_banana_plantation_3_desc;Производство в этом большом комплексе плантаций не имеет равных. Здесь производят огромное количество бананов.;;;;;;;;;;;;;x
tr_banana_rum_distillery;Ромовая фабрика;;;;;;;;;;;;;x
tr_banana_rum_distillery_desc;Место, в котором производят и продают банановый ром высокого качества.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
wcfo_tower_1;Разведывательные башни;;;;;;;;;;;;;x
wcfo_tower_2;Заставы;;;;;;;;;;;;;x
wcfo_tower_1_desc;Легкие деревянные разведывательные башни, построенные для надзора за вражескими войсками.;;;;;;;;;;;;;x
wcfo_tower_2_desc;Укрепленная застава, защищающая округ от вражеских налетчиков.;;;;;;;;;;;;;x
wcfo_patrols_1;Легкий гарнизон;;;;;;;;;;;;;x
wcfo_patrols_2;Тяжелый гарнизон;;;;;;;;;;;;x
wcfo_patrols_1_desc;В этом форте размещен пеший гарнизон, защищающий окружающие земли.;;;;;;;;;;;;;x
wcfo_patrols_2_desc;Тяжелые войска, размещенный для улучшения обороны окрестных земель.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
